Unnamed: 0,FileName,Year,Date,SectionID,text,fallacy,begin,end,xmiID,subcategory,CompID,SpeechID,CompLabel,CompText,Start,End,SentenceID_begin,SentenceID_end,Current_Sentence,Previous_Sentence,Next_Sentence,Speaker,RelID,RelLAbel
1372,2004_08Oct_17,2004,08Oct,17,that fateful day,AppealtoEmotion,3344,3360,11487,Loaded Language,T1059,6,Premise,I vowed to the American people after that fateful day of September the 11th that we would not rest nor tire until we're safe,3307,3431,13,13,I vowed to the American people after that fateful day of September the 11th that we would not rest nor tire until we're safe.,And it requires a president who is steadfast and strong and determined.,The 9/11 Commission put out a report that said America is safer but not yet safe.,BUSH,R38,Support
1373,2004_08Oct_17,2004,08Oct,17,The 9/11 Commission put out a report that said America is safer but not yet safe.,AppealtoEmotion,3434,3515,11492,Appeal to fear,T1060,6,Premise,The 9/11 Commission put out a report that said America is safer but not yet safe,3434,3514,14,14,The 9/11 Commission put out a report that said America is safer but not yet safe.,I vowed to the American people after that fateful day of September the 11th that we would not rest nor tire until we're safe.,There is more work to be done.,BUSH,R26,Support
1374,2004_08Oct_17,2004,08Oct,17,It's the great nexus.,AppealtoEmotion,3695,3716,11497,Loaded Language,T1065,6,Premise,It's the great nexus,3695,3715,19,19,It's the great nexus.,We'll make sure they do not end up with weapons of mass destruction.,The great threat to our country is that these haters end up with weapons of mass destruction.,BUSH,R31,Support
1375,2004_08Oct_17,2004,08Oct,17,The great threat to our country is that these haters end up with weapons of mass destruction.,AppealtoEmotion,3717,3810,11502,Appeal to fear,T1066,6,Premise,The great threat to our country is that these haters end up with weapons of mass destruction,3717,3809,20,20,The great threat to our country is that these haters end up with weapons of mass destruction.,It's the great nexus.,But our long-term security depends on our deep faith in liberty.,BUSH,,
1376,2004_08Oct_17,2004,08Oct,17,We can do this.,Slogans,2128,2143,11467,Slogan,T1045,4,Claim,We can do this,2128,2142,21,21,We can do this.,"I'm an optimist, but we have to make the right choices, to be fiscally responsible and to create the new jobs of the future.",And I ask you for the privilege of leading our nation to be stronger at home and respected again in the world.,KERRY,R13,Support
1377,2004_08Oct_17,2004,08Oct,17,Freedom is on the march.,Slogans,3934,3958,11472,Slogan,T1068,6,Claim,Freedom is on the march,3934,3957,23,23,Freedom is on the march.,And we'll continue to promote freedom around the world.,"Tomorrow, Afghanistan will be voting for a president.",BUSH,R33,Support
1377,2004_08Oct_17,2004,08Oct,17,Freedom is on the march.,Slogans,3934,3958,11472,Slogan,T1068,6,Claim,Freedom is on the march,3934,3957,23,23,Freedom is on the march.,And we'll continue to promote freedom around the world.,"Tomorrow, Afghanistan will be voting for a president.",BUSH,R37,Support
1378,2004_08Oct_17,2004,08Oct,17,"Tomorrow, Afghanistan will be voting for a president. In Iraq, we'll be having free elections, and a free society will make this world more peaceful.",Slipperyslope,3959,4108,11462,Slippery slope,T1069,6,Premise,"Tomorrow, Afghanistan will be voting for a president",3959,4011,24,24,"Tomorrow, Afghanistan will be voting for a president.",Freedom is on the march.,"In Iraq, we'll be having free elections, and a free society will make this world more peaceful.",BUSH,R35,Support
1378,2004_08Oct_17,2004,08Oct,17,"Tomorrow, Afghanistan will be voting for a president. In Iraq, we'll be having free elections, and a free society will make this world more peaceful.",Slipperyslope,3959,4108,11462,Slippery slope,T1070,6,Premise,"In Iraq, we'll be having free elections",4013,4052,25,25,"In Iraq, we'll be having free elections, and a free society will make this world more peaceful.","Tomorrow, Afghanistan will be voting for a president.",God bless.,BUSH,R36,Support
1378,2004_08Oct_17,2004,08Oct,17,"Tomorrow, Afghanistan will be voting for a president. In Iraq, we'll be having free elections, and a free society will make this world more peaceful.",Slipperyslope,3959,4108,11462,Slippery slope,T1071,6,Claim,a free society will make this world more peaceful,4058,4107,25,25,"In Iraq, we'll be having free elections, and a free society will make this world more peaceful.","Tomorrow, Afghanistan will be voting for a president.",God bless.,BUSH,,
1380,1960_07Oct_1,1960,07Oct,1,"There were eleven dictators in South America and in Central America when we came in, in 1953. Today there are only three left including the one in Cuba.",FalseCause,3054,3206,15442,False cause,T16,2,Premise,"There were eleven dictators in South America and in Central America when we came in, in 1953",3054,3146,5,5,"There were eleven dictators in South America and in Central America when we came in, in 1953.","I can only point out that if we are going to judge the Administrations in terms of our attitude toward dictators, we're glad to have a comparison with the previous administration.",Today there are only three left including the one in Cuba.,NIXON,R5,Support
1380,1960_07Oct_1,1960,07Oct,1,"There were eleven dictators in South America and in Central America when we came in, in 1953. Today there are only three left including the one in Cuba.",FalseCause,3054,3206,15442,False cause,T17,2,Premise,Today there are only three left including the one in Cuba,3148,3205,6,6,Today there are only three left including the one in Cuba.,"There were eleven dictators in South America and in Central America when we came in, in 1953.",We think that's pretty good progress.,NIXON,R4,Support
1381,1980_21Sep_5,1980,21Sep,5,brutal,AppealtoEmotion,2363,2369,23254,Loaded Language,T219,2,Premise,"He went so far as to call it ""brutal economics.""",2333,2381,9,9,"He went so far as to call it ""brutal economics.""","His own running mate, when he was running for the Presidency, said that they would cost 30% inflation inside of two years, and he cited his leading economic advisor, a very distinguished economist, Paul Macavoy, as the source of that information.",I've been very careful - I have been very careful in saying that what I'm going to do is to bring Federal spending under control first.,ANDERSON,,
1382,1980_21Sep_5,1980,21Sep,5,We believe that that's too much additional money to take out of the pockets of the people.,AppealtoEmotion,6181,6271,23259,Appeal to fear,T242,5,Claim,We believe that that's too much additional money to take out of the pockets of the people,6181,6270,24,24,We believe that that's too much additional money to take out of the pockets of the people.,"But he's going to get a half-a-trillion dollars more over the next five years that he can use for additional programs, or hopefully, someplace down the line, balancing the budget.",We believe that that's too much additional money to take out of the pockets of the people.,REAGAN,R47,Attack
1383,1980_21Sep_5,1980,21Sep,5,"And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.",AppealtoAuthority,8540,8730,23249,Without Evidence,T263,9,Premise,"one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt",8544,8729,9,9,"And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.","And I can only tell him that we reduced, in proportion of other states, the per capita spending, the per capita size of Government - we only increased the size of Government one-twelfth what it had increased in the preceding eight years.","And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.",REAGAN,R66,Support
1383,1980_21Sep_5,1980,21Sep,5,"And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.",AppealtoAuthority,8540,8730,23249,Without Evidence,T263,9,Premise,"one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt",8544,8729,9,9,"And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.","And I can only tell him that we reduced, in proportion of other states, the per capita spending, the per capita size of Government - we only increased the size of Government one-twelfth what it had increased in the preceding eight years.","And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.",REAGAN,R67,Support
1384,1960_26Sep_9,1960,26Sep,9,You must always remember that a president can't stop anything unless he has the people behind him.,AppealtoAuthority,1523,1621,9863,Appeal to popular opinion,T362,2,Claim,You must always remember that a president can't stop anything unless he has the people behind him.,1523,1621,9,9,You must always remember that a president can't stop anything unless he has the people behind him.,"Now, I also say that as far as Senator Kennedy's proposals are concerned, that, again, the question is not simply one of uh - a presidential veto stopping programs.","And the reason President Eisenhower's vetoes have been sustained - the reason the Congress does not send up bills to him which they think will be vetoed - is because the people and the Congress, the majority of them, know the country is behind the President.",NIXON,R3,Support
1385,1960_26Sep_9,1960,26Sep,9,"And the reason President Eisenhower's vetoes have been sustained - the reason the Congress does not send up bills to him which they think will be vetoed - is because the people and the Congress, the majority of them, know the country is behind the President.",AppealtoAuthority,1622,1880,9868,Appeal to popular opinion,T363,2,Premise,"the reason President Eisenhower's vetoes have been sustained - the reason the Congress does not send up bills to him which they think will be vetoed - is because the people and the Congress, the majority of them, know the country is behind the President.",1626,1880,10,10,"And the reason President Eisenhower's vetoes have been sustained - the reason the Congress does not send up bills to him which they think will be vetoed - is because the people and the Congress, the majority of them, know the country is behind the President.",You must always remember that a president can't stop anything unless he has the people behind him.,"And the reason President Eisenhower's vetoes have been sustained - the reason the Congress does not send up bills to him which they think will be vetoed - is because the people and the Congress, the majority of them, know the country is behind the President.",NIXON,R4,Support
1393,2004_13Oct_6,2004,13Oct,6,"It's like if you looked at the -- it's the equivalent of the buggy and horse days, compared to other industries here in America.",AppealtoEmotion,1861,1989,13542,Loaded Language,T355,1,Premise,"it's the equivalent of the buggy and horse days, compared to other industries here in America",1895,1988,15,15,"It's like if you looked at the -- it's the equivalent of the buggy and horse days, compared to other industries here in America.","Thirdly, one of the reasons why there's still high cost in medicine is because this is -- they don't use any information technology.","And so, we've got to introduce high technology into health care.",BUSH,R16,Support
1394,2004_13Oct_6,2004,13Oct,6,Medicare belongs to you.,AppealtoEmotion,3217,3241,13547,Loaded Language,T376,3,Claim,Medicare belongs to you,3217,3240,10,10,Medicare belongs to you.,Medicare is paid for by the American taxpayer.,"Medicare is for seniors, who many of them are on fixed income, to lift them out of poverty.",KERRY,R29,Support
1395,2004_13Oct_6,2004,13Oct,6,We got to have health care for all Americans.,AppealtoEmotion,3988,4033,13552,Flag waving,T370,3,Claim,We got to have health care for all Americans,3988,4032,18,18,We got to have health care for all Americans.,"So whether it's diabetes or cancer, they come to hospitals later and it costs America more.",We got to have health care for all Americans.,KERRY,,
1396,2004_13Oct_6,2004,13Oct,6,"Once again, the president is misleading America.",AppealtoEmotion,4613,4661,13557,Loaded Language,T392,7,Claim,the president is misleading America,4625,4660,0,0,"KERRY: Once again, the president is misleading America.","KERRY: Once again, the president is misleading America.","I've actually passed 56 individual bills that I've personally written and, in addition to that, and not always under my name, there is amendments on certain bills.",KERRY,,
1397,2004_13Oct_6,2004,13Oct,6,So the president's wrong.,AppealtoEmotion,5093,5118,13562,Loaded Language,T393,7,Claim,the president's wrong,5096,5117,4,4,So the president's wrong.,And I'm very proud of that.,So the president's wrong.,KERRY,R46,Attack
1398,2004_13Oct_6,2004,13Oct,6,"People tell me that when the health-care field is fully integrated with information technology, it'll wring some 20 percent of the cost out of the system.",AppealtoAuthority,2205,2359,13537,Without Evidence,T356,1,Premise,"People tell me that when the health-care field is fully integrated with information technology, it'll wring some 20 percent of the cost out of the system",2205,2358,20,20,"People tell me that when the health-care field is fully integrated with information technology, it'll wring some 20 percent of the cost out of the system.","We want there to be electronic medical records to cut down on error, as well as reduce cost.","And finally, moving generic drugs to the market quicker.",BUSH,R19,Support
1399,2016_19Oct_7,2016,19Oct,7,It was lies,AppealtoEmotion,2188,2199,41412,Loaded Language,T465,9,Premise,I have a plan for doing that,2181,2209,2,2,I have a plan for doing that.,"We've got to get costs down, increase value, emphasize wellness.",And I think that we will be able to get entitlement spending under control by with more resources and harder decisions.,CLINTON,R12,Support
1405,2016_19Oct_7,2016,19Oct,7,I believe it was her campaign that did it .,AdHominem,960,1003,41382,Circumstantial Ad hominem,T455,3,Claim,We have to repeal and replace Obamacare,946,985,4,4,We have to repeal and replace Obamacare.,"It's destroying our businesses, our small business and our big businesses.",We have to repeal and replace Obamacare.,TRUMP,*,Equivalent
1407,2016_19Oct_7,2016,19Oct,7,Donald thinks belittling women makes him bigger .,AdHominem,3149,3198,41392,Ad hominem,T474,13,Claim,She's raising the money from the people she wants to control,3092,3152,0,0,TRUMP: She's raising the money from the people she wants to control.,TRUMP: She's raising the money from the people she wants to control.,Doesn't work that way.,TRUMP,R18,Attack
1407,2016_19Oct_7,2016,19Oct,7,Donald thinks belittling women makes him bigger .,AdHominem,3149,3198,41392,Ad hominem,T475,13,Claim,Doesn't work that way,3154,3175,1,1,Doesn't work that way.,TRUMP: She's raising the money from the people she wants to control.,Doesn't work that way.,TRUMP,R17,Attack
1423,2016_09Oct_6,2016,09Oct,6,"And every day that goes by, we see the results of the regime by Assad in partnership with the Iranians on the ground, the Russians in the air, bombarding places, in particular Aleppo, where there are hundreds of thousands of people, probably about 250,000 still left.",AppealtoEmotion,1014,1281,32285,Appeal to fear,T178,1,Premise,"every day that goes by, we see the results of the regime by Assad in partnership with the Iranians on the ground, the Russians in the air, bombarding places, in particular Aleppo, where there are hundreds of thousands of people, probably about 250,000 still left",1018,1280,1,1,"And every day that goes by, we see the results of the regime by Assad in partnership with the Iranians on the ground, the Russians in the air, bombarding places, in particular Aleppo, where there are hundreds of thousands of people, probably about 250,000 still left.","CLINTON: Well, the situation in Syria is catastrophic.",And there is a determined effort by the Russian air force to destroy Aleppo in order to eliminate the last of the Syrian rebels who are really holding out against the Assad regime.Russia hasn’t paid any attention to ISIS.,CLINTON,R1,Support
1424,2016_09Oct_6,2016,09Oct,6,We are old. We’re tired. We’re exhausted in terms of nuclear.,AppealtoEmotion,3582,3643,32290,Appeal to fear,T27,7,Claim,We are old,3582,3592,7,7,We are old.,Russia is new in terms of nuclear.,We’re tired.,TRUMP,R25,Support
1424,2016_09Oct_6,2016,09Oct,6,We are old. We’re tired. We’re exhausted in terms of nuclear.,AppealtoEmotion,3582,3643,32290,Appeal to fear,T28,7,Claim,We’re tired,3594,3605,8,8,We’re tired.,We are old.,We’re exhausted in terms of nuclear.,TRUMP,R26,Support
1424,2016_09Oct_6,2016,09Oct,6,We are old. We’re tired. We’re exhausted in terms of nuclear.,AppealtoEmotion,3582,3643,32290,Appeal to fear,T29,7,Claim,We’re exhausted in terms of nuclear,3607,3642,9,9,We’re exhausted in terms of nuclear.,We’re tired.,"A very bad thing.Now, she talks tough, she talks really tough against Putin and against Assad.",TRUMP,,
1425,2016_09Oct_6,2016,09Oct,6,It was a disaster.,AppealtoEmotion,4143,4161,32295,Loaded Language,T40,7,Claim,It was a disaster,4143,4160,20,20,It was a disaster.,I’m sure you probably have heard that.,"Because the fact is, almost everything she’s done in foreign policy has been a mistake and it’s been a disaster.But if you look at Russia, just take a look at Russia, and look at what they did this week, where I agree, she wasn’t there, but possibly she’s consulted.",TRUMP,R35,Support
1426,2016_09Oct_6,2016,09Oct,6,"I think Aleppo is a disaster, humanitarian-wise.",AppealtoEmotion,6476,6524,32300,Flag waving,T194,17,Claim,"I think Aleppo is a disaster, humanitarian-wise",6476,6523,0,0,"TRUMP: I think Aleppo is a disaster, humanitarian-wise.","TRUMP: I think Aleppo is a disaster, humanitarian-wise.","TRUMP: I think Aleppo is a disaster, humanitarian-wise.",TRUMP,R54,Support
1427,2016_09Oct_6,2016,09Oct,6,the stupidity of our foreign policy,AppealtoEmotion,6736,6771,32305,Loaded Language,T196,19,Claim,"The biggest problem I have with the stupidity of our foreign policy, we have Mosul",6704,6786,5,5,"The biggest problem I have with the stupidity of our foreign policy, we have Mosul.",You take a look at Mosul.,They think a lot of the ISIS leaders are in Mosul.,TRUMP,R60,Support
1428,2016_09Oct_6,2016,09Oct,6,"Why can’t they do it quietly? Why can’t they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we’ve knocked out the leaders, we’ve had a tremendous success?",AppealtoEmotion,7029,7237,32310,Appeal to pity,T201,19,Claim,Why can’t they do it quietly,7029,7057,8,8,Why can’t they do it quietly?,"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.Well, all of these bad leaders from ISIS are leaving Mosul.","Why can’t they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we’ve knocked out the leaders, we’ve had a tremendous success?",TRUMP,R59,Attack
1428,2016_09Oct_6,2016,09Oct,6,"Why can’t they do it quietly? Why can’t they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we’ve knocked out the leaders, we’ve had a tremendous success?",AppealtoEmotion,7029,7237,32310,Appeal to pity,T202,19,Claim,"Why can’t they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we’ve knocked out the leaders, we’ve had a tremendous success",7059,7236,9,9,"Why can’t they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we’ve knocked out the leaders, we’ve had a tremendous success?",Why can’t they do it quietly?,People leave.,TRUMP,R63,Attack
1429,2016_09Oct_6,2016,09Oct,6,How stupid is our country?,AppealtoEmotion,7375,7401,32315,Loaded Language,T55,19,Premise,How stupid is our country?,7375,7401,12,12,How stupid is our country?,"Why do they have to say we’re going to be attacking Mosul within the next four to six weeks, which is what they’re saying?",How stupid is our country?,TRUMP,R62,Attack
1430,2016_09Oct_6,2016,09Oct,6,"General George Patton, General Douglas MacArthur are spinning in their grave at the stupidity of what we’re doing in the Middle East.",AppealtoEmotion,8459,8592,32320,Loaded Language,T57,25,Claim,"General George Patton, General Douglas MacArthur are spinning in their grave at the stupidity of what we’re doing in the Middle East",8459,8591,5,5,"General George Patton, General Douglas MacArthur are spinning in their grave at the stupidity of what we’re doing in the Middle East.",All I say is this.,"General George Patton, General Douglas MacArthur are spinning in their grave at the stupidity of what we’re doing in the Middle East.",TRUMP,R74,Attack
1431,2016_09Oct_6,2016,09Oct,6,a very serious mistake,AppealtoEmotion,9042,9064,32325,Loaded Language,T217,27,Claim,I think that would be a very serious mistake,9020,9064,1,1,I think that would be a very serious mistake.,CLINTON: I would not use American ground forces in Syria.,"I don’t think American troops should be holding territory, which is what they would have to do as an occupying force.",CLINTON,R76,Support
1432,2016_09Oct_6,2016,09Oct,6,"And we have—look, I have 200 generals and admirals who endorsed me. I have 21 Congressional Medal of Honor recipients who endorsed me. We talk about it all the time.",AppealtoAuthority,7646,7811,32280,False Authority,T211,23,Premise,We talk about it all the time,7781,7810,3,3,We talk about it all the time.,I have 21 Congressional Medal of Honor recipients who endorsed me.,"They understand, why can’t they do something secretively, where they go in and they knock out the leadership?",TRUMP,R68,Support
1432,2016_09Oct_6,2016,09Oct,6,"And we have—look, I have 200 generals and admirals who endorsed me. I have 21 Congressional Medal of Honor recipients who endorsed me. We talk about it all the time.",AppealtoAuthority,7646,7811,32280,False Authority,T212,23,Premise,I have 21 Congressional Medal of Honor recipients who endorsed me,7714,7779,2,2,I have 21 Congressional Medal of Honor recipients who endorsed me.,"And we have—look, I have 200 generals and admirals who endorsed me.",We talk about it all the time.,TRUMP,R67,Support
1432,2016_09Oct_6,2016,09Oct,6,"And we have—look, I have 200 generals and admirals who endorsed me. I have 21 Congressional Medal of Honor recipients who endorsed me. We talk about it all the time.",AppealtoAuthority,7646,7811,32280,False Authority,T213,23,Premise,I have 200 generals and admirals who endorsed me,7664,7712,1,1,"And we have—look, I have 200 generals and admirals who endorsed me.",TRUMP: And we have General Flynn.,I have 21 Congressional Medal of Honor recipients who endorsed me.,TRUMP,R66,Support
1433,2000_17Oct_9,2000,17Oct,9,"In the last several years, the so-called Freedom To Farm Law has, in my view, been mostly a failure.",AppealtoEmotion,555,655,15589,Loaded Language,T464,2,Claim,"In the last several years, the so-called Freedom To Farm Law has, in my view, been mostly a failure",555,654,4,4,"In the last several years, the so-called Freedom To Farm Law has, in my view, been mostly a failure.",The prices are low.,I want to change many of its provisions.,GORE,,
1434,2000_17Oct_9,2000,17Oct,9,"And you guys have been having a hard time, and I want to fight for you.",AppealtoEmotion,916,987,15594,Flag waving,T462,2,Premise,you guys have been having a hard time,920,957,8,8,"And you guys have been having a hard time, and I want to fight for you.",Because the 2% of the country that is involved in farming is important because the rest of us wouldn't eat except for them.,I want to change those provisions.,GORE,R7,Support
1434,2000_17Oct_9,2000,17Oct,9,"And you guys have been having a hard time, and I want to fight for you.",AppealtoEmotion,916,987,15594,Flag waving,T463,2,Claim,I want to fight for you,963,986,8,8,"And you guys have been having a hard time, and I want to fight for you.",Because the 2% of the country that is involved in farming is important because the rest of us wouldn't eat except for them.,I want to change those provisions.,GORE,R6,Support
1435,2000_17Oct_9,2000,17Oct,9,"I'm for getting rid of the death tax, completely getting rid of the death tax.",AppealtoEmotion,3227,3305,15599,Loaded Language,T480,4,Claim,"I'm for getting rid of the death tax, completely getting rid of the death tax",3227,3304,16,16,"I'm for getting rid of the death tax, completely getting rid of the death tax.",Spending research and development money so that we can use our technological base to figure out new uses for farm products.,One reason family farmers are forced to sell early is because of the death tax.,BUSH,R36,Attack
1435,2000_17Oct_9,2000,17Oct,9,"I'm for getting rid of the death tax, completely getting rid of the death tax.",AppealtoEmotion,3227,3305,15599,Loaded Language,T480,4,Claim,"I'm for getting rid of the death tax, completely getting rid of the death tax",3227,3304,16,16,"I'm for getting rid of the death tax, completely getting rid of the death tax.",Spending research and development money so that we can use our technological base to figure out new uses for farm products.,One reason family farmers are forced to sell early is because of the death tax.,BUSH,R38,Attack
1436,2000_17Oct_9,2000,17Oct,9,This is a bad tax.,AppealtoEmotion,3386,3404,15604,Loaded Language,T497,4,Claim,This is a bad tax,3386,3403,18,18,This is a bad tax.,One reason family farmers are forced to sell early is because of the death tax.,The President shouldn't have vetoed that bill.,BUSH,,
1437,2000_17Oct_9,2000,17Oct,9,"And the vast majority of all family businesses would be completely exempt, and all of the others would have sharply reduced.",AppealtoEmotion,4347,4471,15609,Loaded Language,T508,6,Claim,the vast majority of all family businesses would be completely exempt,4351,4420,3,3,"And the vast majority of all family businesses would be completely exempt, and all of the others would have sharply reduced.","And under the plan that I've proposed, 80% of all family farms will be completely exempt from the estate tax.",So 80% -- now the problem with completely eliminating it goes back to the wealthiest 1%.,GORE,R49,Support
1437,2000_17Oct_9,2000,17Oct,9,"And the vast majority of all family businesses would be completely exempt, and all of the others would have sharply reduced.",AppealtoEmotion,4347,4471,15609,Loaded Language,T509,6,Claim,all of the others would have sharply reduced,4426,4470,3,3,"And the vast majority of all family businesses would be completely exempt, and all of the others would have sharply reduced.","And under the plan that I've proposed, 80% of all family farms will be completely exempt from the estate tax.",So 80% -- now the problem with completely eliminating it goes back to the wealthiest 1%.,GORE,R48,Support
1438,2000_03Oct_2,2000,03Oct,2,Medi-scare,AppealtoEmotion,3706,3716,27848,Loaded Language,T101,6,Claim,the man is running on Medi-scare,3684,3716,0,0,BUSH: I guess my answer to that is the man is running on Medi-scare.,BUSH: I guess my answer to that is the man is running on Medi-scare.,Trying to frighten people in the voting booth.,BUSH,R28,Attack
1439,2000_03Oct_2,2000,03Oct,2,squabbling and finger pointing,AppealtoEmotion,7218,7248,27853,Loaded Language,T142,8,Premise,"Instead of squabbling and finger pointing, he gets immediate help",7207,7272,3,3,"Instead of squabbling and finger pointing, he gets immediate help.",It's called Immediate Helping Hand.,Let me say something.,BUSH,R68,Support
1440,2000_03Oct_2,2000,03Oct,2,It's a scaring -- he's trying to scare people in the voting booth.,AdHominem,7602,7668,27843,Ad hominem,T146,11,Claim,he's trying to scare people in the voting booth,7620,7667,4,4,It's a scaring -- he's trying to scare people in the voting booth.,It's fuzzy math.,"Under my tax plan that he continues to criticize, I set one-third.",BUSH,R73,Attack
1441,1960_13Oct_8,1960,13Oct,8,"Because in this critical year - period of the sixties we've got to move forward, all Americans must move forward together, and we have to get the greatest cooperation possible between labor and management.",AppealtoEmotion,2326,2531,12270,Loaded Language,T8,2,Premise,"Because in this critical year - period of the sixties we've got to move forward, all Americans must move forward together, and we have to get the greatest cooperation possible between labor and management",2326,2530,13,13,"Because in this critical year - period of the sixties we've got to move forward, all Americans must move forward together, and we have to get the greatest cooperation possible between labor and management.","And I only want to say that however good the record is, it's got to be better.",We cannot afford stoppages of massive effect on the economy when we're in the terrible competition we're in with the Soviets.,NIXON,R10,Support
1442,1960_13Oct_8,1960,13Oct,8,This is a difficult and sensitive matter.,AppealtoEmotion,4328,4369,12275,Loaded Language,T265,4,Claim,This is a difficult and sensitive matter,4328,4368,13,13,This is a difficult and sensitive matter.,"He can provide an injunction if there's a national emergency for eighty days, then the strike can go on; and there are no other powers or actions that the president could take unless he went to the Congress.","But to state my view precisely, the president should have a variety of things he could do.",KENNEDY,R14,Support
1443,1960_13Oct_8,1960,13Oct,8,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.",Slipperyslope,1400,1776,12265,Slippery slope,T3,2,Premise,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government",1400,1644,7,7,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.",I do not believe we should have either compulsory arbitration or seizure.,"I do believe, however, that we can give to the president of the United States powers, in addition to what he presently has in the fact finding area, which would enable him to be more effective than we have been in handling these strikes.",NIXON,R3,Support
1443,1960_13Oct_8,1960,13Oct,8,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.",Slipperyslope,1400,1776,12265,Slippery slope,T4,2,Claim,"that will be a - be in the end, in my opinion, wage control",1650,1709,7,7,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.",I do not believe we should have either compulsory arbitration or seizure.,"I do believe, however, that we can give to the president of the United States powers, in addition to what he presently has in the fact finding area, which would enable him to be more effective than we have been in handling these strikes.",NIXON,R4,Support
1443,1960_13Oct_8,1960,13Oct,8,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.",Slipperyslope,1400,1776,12265,Slippery slope,T5,2,Claim,it would mean price control,1711,1738,7,7,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.",I do not believe we should have either compulsory arbitration or seizure.,"I do believe, however, that we can give to the president of the United States powers, in addition to what he presently has in the fact finding area, which would enable him to be more effective than we have been in handling these strikes.",NIXON,R5,Support
1443,1960_13Oct_8,1960,13Oct,8,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.",Slipperyslope,1400,1776,12265,Slippery slope,T6,2,Claim,all the things that we do not want,1741,1775,7,7,"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.",I do not believe we should have either compulsory arbitration or seizure.,"I do believe, however, that we can give to the president of the United States powers, in addition to what he presently has in the fact finding area, which would enable him to be more effective than we have been in handling these strikes.",NIXON,R6,Support
1444,1960_07Oct_12,1960,07Oct,12,the same kind of woolly thinking,AppealtoEmotion,4061,4093,11706,Loaded Language,T449,4,Claim,In my opinion this is the same kind of woolly thinking that led to disaster for America in Korea,4039,4135,14,14,In my opinion this is the same kind of woolly thinking that led to disaster for America in Korea.,"If we do that we start a chain reaction; because the Communists aren't after Quemoy and Matsu, they're a- they're after Formosa.",I am against it.,NIXON,R29,Support
